name,countries,regions,localities,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
威海地中海滑雪场,China,Shandong,,operating,yes,no,1,,43,51,94,,,north_america,,,https://openskimap.org/?obj=50dd36674451061ae8f75fa28c70e5a360788945,50dd36674451061ae8f75fa28c70e5a360788945,Polygon,37.357765,122.144910,https://www.openstreetmap.org/way/1359435673
Mostek,Czechia,Hradec Králové,,operating,yes,no,,,,,,,,europe,,https://www.facebook.com/people/Skiare%C3%A1l-Mostek/100063750125310/,https://openskimap.org/?obj=50e05e3307b9017ae488e66828d4e11fbb4b21bd,50e05e3307b9017ae488e66828d4e11fbb4b21bd,Point,50.497408,15.724114,https://www.skimap.org/SkiAreas/view/16115
,Sweden,Dalarna,,operating,no,yes,,9,50,295,345,,,europe,,,https://openskimap.org/?obj=50e25910-7a97-4239-a0dc-b15f87608b08,50e25910-7a97-4239-a0dc-b15f87608b08,Point,61.079794,14.694130,
,United Kingdom,East Sussex,Rotherfield,operating,yes,no,0,,12,112,124,2,2,europe,,,https://openskimap.org/?obj=50e3e9aa-8d20-4406-aad0-eeebb6e8da9d,50e3e9aa-8d20-4406-aad0-eeebb6e8da9d,Point,51.075490,0.196661,
The Hermitage Club at Haystack Mountain,United States,Vermont,Wilmington,operating,yes,no,23,,423,552,975,5,1,north_america,,http://hermitageclub.com,https://openskimap.org/?obj=50eb942b36743a5581595460a1a1cb747a89d4a4,50eb942b36743a5581595460a1a1cb747a89d4a4,Polygon,42.923524,-72.897553,https://www.openstreetmap.org/way/1107767240 https://www.skimap.org/SkiAreas/view/2133
,United States,Montana,,operating,no,yes,,9,35,2003,2038,,,north_america,,,https://openskimap.org/?obj=50f01319-34c0-4860-9bb7-452406b0dda4,50f01319-34c0-4860-9bb7-452406b0dda4,Point,44.689925,-111.099116,
,Norway,Viken,Jessheim,operating,no,yes,,23,82,123,205,,,europe,,,https://openskimap.org/?obj=50f81d2c-f483-49ae-ba59-fdecaa5163a2,50f81d2c-f483-49ae-ba59-fdecaa5163a2,Point,60.150089,11.124422,
Gonten,Switzerland,Appenzell Innerrhoden,"Gonten;Jakobsbad",operating,yes,no,3,,206,892,1098,2,2,europe,,https://www.skilifte-alpsteinblick.ch/,https://openskimap.org/?obj=50fde6201d44abc28b7fb507385622ce82d763f3,50fde6201d44abc28b7fb507385622ce82d763f3,Point,47.316724,9.344699,https://www.openstreetmap.org/relation/6051281
Kusatsu Ongaku no Mori (草津音楽の森スキー場),Japan,Gunma Prefecture,,abandoned,yes,yes,,,,,,,,japan,,,https://openskimap.org/?obj=510855a3f52ea1709e859f5b524b1c1abf72f916,510855a3f52ea1709e859f5b524b1c1abf72f916,Point,36.633642,138.592019,https://www.skimap.org/SkiAreas/view/1449
,Russia,Moscow Oblast,,operating,no,yes,,1,43,144,187,,,europe,,,https://openskimap.org/?obj=510e101f-cc2e-4174-a7c9-82dfcda55934,510e101f-cc2e-4174-a7c9-82dfcda55934,Point,55.967787,37.972534,
Kraslice - Saporo,Czechia,Karlovy Vary,,operating,yes,no,1,,157,582,739,1,1,europe,,,https://openskimap.org/?obj=5115efc13e555b0081c501f0cd02bb824c849be0,5115efc13e555b0081c501f0cd02bb824c849be0,Point,50.321166,12.496622,https://www.skimap.org/SkiAreas/view/14191
Candelario,Spain,Salamanca,,proposed,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=511652d62792466c57aff846444dc6fff3a1be20,511652d62792466c57aff846444dc6fff3a1be20,Point,40.333525,-5.725679,https://www.skimap.org/SkiAreas/view/19194
Area Sciistica Piane di Mocogno,Italy,Modena,,operating,yes,yes,4,9,369,1236,1605,6,6,europe,,https://www.pianedimocogno.it/,https://openskimap.org/?obj=5117408d5b63f4793110881bdb87fe04aec87cd7,5117408d5b63f4793110881bdb87fe04aec87cd7,Polygon,44.287104,10.662432,https://www.openstreetmap.org/way/403608604 https://www.skimap.org/SkiAreas/view/4472
Estación Esquí Antillanca,Chile,De Los Lagos,,operating,yes,yes,16,,478,1051,1529,5,4,europe,,https://antillanca.cl/,https://openskimap.org/?obj=5120928287db9868385f40346b49de9133368eb1,5120928287db9868385f40346b49de9133368eb1,Polygon,-40.766796,-72.198932,https://www.openstreetmap.org/way/1388302700 https://www.skimap.org/SkiAreas/view/1145
Another World Skiing and Snowboard,United Kingdom,Calderdale,Halifax,abandoned,yes,no,1,,16,341,356,2,2,europe,,,https://openskimap.org/?obj=5123310ac940dbe2a3f5b638a458d8c8e441e6a4,5123310ac940dbe2a3f5b638a458d8c8e441e6a4,Point,53.779307,-1.899888,https://www.skimap.org/SkiAreas/view/5241
Cerro Wayle,Argentina,Neuquen,,abandoned,yes,no,,,,,,,,europe,,https://www.facebook.com/groups/439370832912815/about?locale=es_LA,https://openskimap.org/?obj=512838ae9f507ec207fe6bb7a2094143c47e7da6,512838ae9f507ec207fe6bb7a2094143c47e7da6,Point,-37.079290,-70.118351,https://www.skimap.org/SkiAreas/view/2809
,Germany,Saxony,"Dresden;Radeberg",operating,no,yes,,7,24,244,268,,,europe,,,https://openskimap.org/?obj=512fb032-4ed5-4e4f-ad11-9ef905da3ea9,512fb032-4ed5-4e4f-ad11-9ef905da3ea9,Point,51.073964,13.897795,
Kazawa (鹿沢スキー場),Japan,Gunma Prefecture,,abandoned,yes,no,,,,,,,,japan,,https://old-skier.seesaa.net/article/127419629.html,https://openskimap.org/?obj=5134f4bef4cc7f876947d4ac53197007f1e1addd,5134f4bef4cc7f876947d4ac53197007f1e1addd,Point,36.440824,138.414395,https://www.skimap.org/SkiAreas/view/15000
Stade des Neiges du Barioz,France,Isère,Morêtel-de-Mailles,operating,yes,yes,2,,327,1366,1693,3,3,europe,Q115376642,https://www.barioz.fr/,https://openskimap.org/?obj=513a6c5020b4444e2f2f3cae5d2838cd28f7dc5b,513a6c5020b4444e2f2f3cae5d2838cd28f7dc5b,Polygon,45.328924,6.054677,https://www.openstreetmap.org/way/294837783 https://www.skimap.org/SkiAreas/view/730
Hornindal skisenter,Norway,Møre and Romsdal,,operating,yes,yes,6,,351,389,740,1,1,europe,,https://www.hornindalski.no/,https://openskimap.org/?obj=5140976138833a541afe653711694129f9bdeec8,5140976138833a541afe653711694129f9bdeec8,Polygon,62.009889,6.550985,https://www.openstreetmap.org/relation/6387983 https://www.skimap.org/SkiAreas/view/14505
Kranjska Gora,"Italy;Slovenia","Udine;Upper Carniola",Kranjska Gora,operating,yes,yes,22,47,759,807,1566,15,9,europe,Q6436096,https://ski-kranjska-gora.com,https://openskimap.org/?obj=51474b305d4503f5ab3131b6c859bd4cf4f2088b,51474b305d4503f5ab3131b6c859bd4cf4f2088b,Polygon,46.481683,13.740050,https://www.openstreetmap.org/way/477747650 https://www.skimap.org/SkiAreas/view/1968
,Norway,Troms og Finnmark,,operating,no,yes,,9,21,2,23,,,europe,,,https://openskimap.org/?obj=51485f96-8669-43ea-afa4-54578051f878,51485f96-8669-43ea-afa4-54578051f878,Point,69.532333,20.536680,
,United States,Minnesota,Pine Lake,operating,no,yes,,17,37,412,449,,,north_america,,,https://openskimap.org/?obj=5149b82a-38de-4418-b177-c71f8df86079,5149b82a-38de-4418-b177-c71f8df86079,Point,46.988299,-94.330971,
Tannenberg,Switzerland,Saint Gallen,"Andwil;Waldkirch",operating,yes,yes,0,14,59,789,847,1,1,europe,,,https://openskimap.org/?obj=514d2eee9345104b75c49518bf70b4ff1467464b,514d2eee9345104b75c49518bf70b4ff1467464b,Point,47.444340,9.297506,https://www.openstreetmap.org/relation/9286330 https://www.skimap.org/SkiAreas/view/18279
,United States,Alaska,,operating,no,yes,,0,3,144,147,,,north_america,,,https://openskimap.org/?obj=515fe405-66a5-4a7f-a4fa-43679bd4d819,515fe405-66a5-4a7f-a4fa-43679bd4d819,Point,60.537253,-149.326490,
Minnesota Landscape Arboretum,United States,Minnesota,"Chanhassen;Chaska",operating,no,yes,,9,33,291,324,,,north_america,,https://arb.umn.edu/,https://openskimap.org/?obj=5160bb5b4523943a8ad007f395d8a04035377937,5160bb5b4523943a8ad007f395d8a04035377937,Point,44.856801,-93.608329,https://www.openstreetmap.org/relation/18058463
,Germany,Bavaria,"Neuschönau;Sankt Oswald;Sankt Oswald-Riedlhütte;Spiegelau;Waldhäuserwald",operating,no,yes,,65,193,643,836,,,europe,,,https://openskimap.org/?obj=51617b52-431e-4efc-9b4f-842dc8c941b5,51617b52-431e-4efc-9b4f-842dc8c941b5,Point,48.908363,13.398791,
,Finland,Uusimaa,,operating,no,yes,,13,47,50,96,,,europe,,,https://openskimap.org/?obj=5164ac71-274f-4fd9-a795-a81106219ab7,5164ac71-274f-4fd9-a795-a81106219ab7,Point,60.363287,24.498355,
,United Kingdom,Lancashire,Pendleton,operating,yes,no,,,24,243,267,2,2,europe,,,https://openskimap.org/?obj=51696d8b-328f-4898-9f8e-3ea8edc4ddf1,51696d8b-328f-4898-9f8e-3ea8edc4ddf1,Point,53.846760,-2.347879,
"Jahorina olimpijski centar, Olympic Center Jahorina, Јахорина олимпијски центар",Bosnia and Herzegovina,Republic of Srpska,,operating,yes,yes,35,,578,1309,1887,23,16,europe,,https://www.oc-jahorina.com/,https://openskimap.org/?obj=516bab490035b2ec5b8cf843a4c2929e4028642d,516bab490035b2ec5b8cf843a4c2929e4028642d,Point,43.726192,18.569546,https://www.openstreetmap.org/relation/10350897 https://www.skimap.org/SkiAreas/view/1813
,Norway,Vestland,,operating,no,yes,,14,561,483,1044,,,europe,,,https://openskimap.org/?obj=51741b06-1128-4686-b5a3-91884d46bb7a,51741b06-1128-4686-b5a3-91884d46bb7a,Point,61.226395,6.026670,
"羽幌町民スキー場, Haboro Chomin Skijo",Japan,Hokkaido Prefecture,,operating,yes,no,2,,153,36,189,1,,japan,,,https://openskimap.org/?obj=517a502c9fea52a8194c88adaa9589a78bdfeec6,517a502c9fea52a8194c88adaa9589a78bdfeec6,Polygon,44.318334,141.786200,https://www.openstreetmap.org/way/1464065409
Gooseberry Falls State Park,United States,Minnesota,Silver Creek,operating,no,yes,,24,109,187,296,,,north_america,,https://www.dnr.state.mn.us/state_parks/park.html?id=spk00172,https://openskimap.org/?obj=51894fee8769447fc0e795ed8e38acb75c82a89c,51894fee8769447fc0e795ed8e38acb75c82a89c,Point,47.147712,-91.469858,https://www.openstreetmap.org/relation/18363966
Ski und Snowboardzentrum Fahrenberg,Germany,Bavaria,Waldthurn,operating,yes,no,1,,113,668,781,2,2,europe,,https://www.ski-fahrenberg.de/,https://openskimap.org/?obj=518e8b8ab9db74f18fba09e56374fa2192a6fd74,518e8b8ab9db74f18fba09e56374fa2192a6fd74,Polygon,49.671470,12.370112,https://www.openstreetmap.org/way/1469386518
,United States,Alaska,Talkeetna,operating,no,yes,,14,34,109,143,,,north_america,,,https://openskimap.org/?obj=51a50f1f-40ff-4d0c-b728-86511e852c89,51a50f1f-40ff-4d0c-b728-86511e852c89,Point,62.290819,-150.065132,
,Finland,Lapland,,operating,no,yes,,1,28,245,273,,,europe,,,https://openskimap.org/?obj=51a57c6c-55ad-49fe-afe3-b265c595cb19,51a57c6c-55ad-49fe-afe3-b265c595cb19,Point,68.098118,24.821621,
,Germany,Bavaria,"Etzelwang;Pommelsbrunn;Weigendorf",operating,no,yes,,24,132,417,549,,,europe,,,https://openskimap.org/?obj=51a78262-5f0c-425a-b06e-79506d745848,51a78262-5f0c-425a-b06e-79506d745848,Point,49.529023,11.544549,
Skiareál Peklák,Czechia,Pardubice,,operating,yes,no,1,,146,398,544,2,2,europe,,,https://openskimap.org/?obj=51a9d5df6d693994839d775f49f6ec9a3bc95bd9,51a9d5df6d693994839d775f49f6ec9a3bc95bd9,Point,49.908314,16.429319,https://www.openstreetmap.org/relation/8644291
Crystal Mountain Resort,Canada,British Columbia,,abandoned,yes,no,,,,,,,,north_america,,http://www.crystalresort.com,https://openskimap.org/?obj=51c37249d207e5ee9933ec851a4d53dd05375dfe,51c37249d207e5ee9933ec851a4d53dd05375dfe,Point,49.882026,-119.711666,https://www.skimap.org/SkiAreas/view/52
,Russia,Perm,,operating,no,yes,,3,25,120,145,,,europe,,,https://openskimap.org/?obj=51c4dff4-c15d-49bb-8181-6e917243dc36,51c4dff4-c15d-49bb-8181-6e917243dc36,Point,60.425115,57.052728,
Горнолыжный склон «Ласки»,Russia,Tambov,Tambov,operating,yes,no,0,,28,142,169,1,,europe,,,https://openskimap.org/?obj=51c7f9bd9c4974a5251a1d36b10640b6cefc4f25,51c7f9bd9c4974a5251a1d36b10640b6cefc4f25,Polygon,52.750703,41.407118,https://www.openstreetmap.org/relation/9347432
,Germany,Baden-Württemberg,Bad Dürrheim,operating,no,yes,,1,3,713,716,,,europe,,,https://openskimap.org/?obj=51cf2219-45cc-4e88-9bea-5f92f08d5a95,51cf2219-45cc-4e88-9bea-5f92f08d5a95,Point,48.034907,8.540410,
,Russia,Nizhny Novgorod,,operating,yes,no,0,,49,74,123,1,1,europe,,,https://openskimap.org/?obj=51cf63a2-5211-45f3-9719-c7ff1bffa6fc,51cf63a2-5211-45f3-9719-c7ff1bffa6fc,Point,56.069804,44.488699,
,Germany,Baden-Württemberg,Spaichingen,operating,yes,no,1,,106,743,849,2,2,europe,,,https://openskimap.org/?obj=51cf8702-e6db-42e2-a210-3a0e34935ce8,51cf8702-e6db-42e2-a210-3a0e34935ce8,Point,48.059152,8.742124,
Hakusan Seme Kogen (白山瀬女高原スキー場),Japan,Ishikawa Prefecture,Hakusan,abandoned,yes,no,,,663,343,1006,1,,japan,,https://old-skier.seesaa.net/article/274352548.html,https://openskimap.org/?obj=51ddc6a94e21d4d150ed418ff8378537cf4b88db,51ddc6a94e21d4d150ed418ff8378537cf4b88db,Point,36.283915,136.652162,https://www.skimap.org/SkiAreas/view/1564
,Switzerland,Bern,"Trub;Trubschachen",operating,no,yes,,9,100,742,842,,,europe,,,https://openskimap.org/?obj=51e1daff-2f1e-4f47-a9d1-3008f1b038c5,51e1daff-2f1e-4f47-a9d1-3008f1b038c5,Point,46.942337,7.879362,
Mt Baker,United States,Washington,,operating,yes,no,23,,445,1109,1554,10,2,north_america,Q14713834,https://www.mtbaker.us/,https://openskimap.org/?obj=51e4efe164ee3cfc0d708cdd0c12d0ffe5a97e7a,51e4efe164ee3cfc0d708cdd0c12d0ffe5a97e7a,Polygon,48.857115,-121.665157,https://www.openstreetmap.org/relation/19108017 https://www.skimap.org/SkiAreas/view/191
,Latvia,Salaspils,Salaspils,operating,no,yes,,10,6,15,21,,,europe,,,https://openskimap.org/?obj=51ebd1c5-d77c-45a9-8dee-6781f38740a2,51ebd1c5-d77c-45a9-8dee-6781f38740a2,Point,56.868038,24.359994,
Planneralm,Austria,Styria,,operating,yes,no,14,,368,1589,1957,7,5,europe,,https://www.planneralm.at/,https://openskimap.org/?obj=51f6c68dab66dcf9b30a62c9d1b2d19cec6899f0,51f6c68dab66dcf9b30a62c9d1b2d19cec6899f0,Polygon,47.401944,14.205399,https://www.openstreetmap.org/way/321514318 https://www.skimap.org/SkiAreas/view/12768
Innerkrems,Austria,"Carinthia;Salzburg",,operating,yes,no,22,,702,1465,2167,9,7,europe,,https://www.innerkrems.at/,https://openskimap.org/?obj=51f6e42428d24b4c79a9206a8b32a40515bff554,51f6e42428d24b4c79a9206a8b32a40515bff554,Point,46.968946,13.753250,https://www.openstreetmap.org/relation/14032435 https://www.skimap.org/SkiAreas/view/583
Pikku-Syote,Finland,Northern Ostrobothnia,,operating,yes,no,7,,128,256,384,5,5,europe,,https://pikkusyote.fi/,https://openskimap.org/?obj=51faf6cc0883db9855a7b2ebeb1787e5aa503b18,51faf6cc0883db9855a7b2ebeb1787e5aa503b18,Point,65.634297,27.695778,https://www.skimap.org/SkiAreas/view/14538
Martinské hole,Slovakia,Zilina,,operating,yes,no,8,,294,1149,1443,4,3,europe,,,https://openskimap.org/?obj=5207048d38cd33006bcb0cba7cba71338f78f556,5207048d38cd33006bcb0cba7cba71338f78f556,Point,49.094502,18.826662,https://www.openstreetmap.org/relation/14923359 https://www.skimap.org/SkiAreas/view/14245
Bedřichov - Klindera,Czechia,Liberec,,operating,yes,no,0,,54,732,786,1,1,europe,,,https://openskimap.org/?obj=52091d11d2e0ee03a1e312d9606f7893e896b8d7,52091d11d2e0ee03a1e312d9606f7893e896b8d7,Point,50.784881,15.145233,https://www.openstreetmap.org/relation/17571512
,Norway,Rogaland,,operating,no,yes,,9,395,334,728,,,europe,,,https://openskimap.org/?obj=5212c974-cae0-4d86-b39a-f9c50b02bd80,5212c974-cae0-4d86-b39a-f9c50b02bd80,Point,59.615397,6.247885,
,United States,Wyoming,Sheridan,operating,no,yes,,2,8,1149,1157,,,north_america,,,https://openskimap.org/?obj=52149b0e-7a33-41fe-8875-d22bfdd59c29,52149b0e-7a33-41fe-8875-d22bfdd59c29,Point,44.775946,-106.951675,
Hindelang Oberjoch,Germany,Bavaria,Bad Hindelang,operating,yes,no,22,,429,1128,1557,5,1,europe,,https://www.bergbahnen-hindelang-oberjoch.de/,https://openskimap.org/?obj=521bd1397adb71be3ba89647d4622c7a973de899,521bd1397adb71be3ba89647d4622c7a973de899,Polygon,47.513301,10.418177,https://www.openstreetmap.org/relation/10356629 https://www.skimap.org/SkiAreas/view/980
Szyndzielnia,Poland,Silesian Voivodeship,Bielsko-Biala,operating,yes,no,0,,45,964,1009,2,1,europe,,,https://openskimap.org/?obj=522020275d7a701636737a4b19ae4683ec9e2490,522020275d7a701636737a4b19ae4683ec9e2490,Point,49.775632,19.010659,https://www.skimap.org/SkiAreas/view/12671
Kakenoue House cross-country (欠ノ上クロスカントリーハウス),Japan,Niigata Prefecture,,operating,no,yes,,,,,,,,japan,,,https://openskimap.org/?obj=52277da8c97d498124e0cc99022286bb97635b10,52277da8c97d498124e0cc99022286bb97635b10,Point,37.087717,138.864158,https://www.skimap.org/SkiAreas/view/3556
Saint François Longchamp,France,Savoie,"La Léchère;Montgellafrey",operating,yes,no,13,,755,1761,2516,3,1,europe,,,https://openskimap.org/?obj=52277e01edf68d8aacf785f76f486b8ebd4aa56d,52277e01edf68d8aacf785f76f486b8ebd4aa56d,Point,45.430472,6.381041,https://www.openstreetmap.org/relation/20105353
,Canada,Saskatchewan,Shellbrook No. 493,operating,no,yes,,9,46,472,518,,,north_america,,,https://openskimap.org/?obj=52294339-0b2b-4644-b4a7-8758bc07e62a,52294339-0b2b-4644-b4a7-8758bc07e62a,Point,53.490775,-106.342721,
,Austria,Upper Austria,,operating,no,yes,,3,31,789,821,,,europe,,,https://openskimap.org/?obj=522d12cd-baa3-477a-9827-985473f3872e,522d12cd-baa3-477a-9827-985473f3872e,Point,48.457010,14.219457,
,Sweden,Vasterbotten County,,operating,no,yes,,6,26,7,33,,,europe,,,https://openskimap.org/?obj=5233d48e-a9f1-4cf4-a78b-72a2eed9c0ce,5233d48e-a9f1-4cf4-a78b-72a2eed9c0ce,Point,64.057846,20.881790,
,Sweden,Norrbotten,,operating,no,yes,,3,36,421,457,,,europe,,,https://openskimap.org/?obj=5238eac2-4575-4d24-9c71-c3f1ba7f8b8b,5238eac2-4575-4d24-9c71-c3f1ba7f8b8b,Point,67.857558,20.330688,
Flat Mountain Ski Area,United States,New Hampshire,,abandoned,yes,no,,,,,,,,north_america,,https://www.facebook.com/pages/Flat%20Mtn.%20Ski%20Area/714624165288990/,https://openskimap.org/?obj=5249ef1bff39b3f6a28cd2e77fd3c1c17ecf117e,5249ef1bff39b3f6a28cd2e77fd3c1c17ecf117e,Point,42.772408,-71.897149,https://www.skimap.org/SkiAreas/view/19246
Lopušná Dolina,Slovakia,Presov,,operating,yes,no,2,,152,771,923,5,5,europe,,https://svitlopusnadolina.sk/,https://openskimap.org/?obj=5252672a8d1ee5f2a707f5f8ce279a36dff88b83,5252672a8d1ee5f2a707f5f8ce279a36dff88b83,Point,49.037428,20.160731,https://www.openstreetmap.org/relation/17230201 https://www.skimap.org/SkiAreas/view/14261
Arrowhead Recreation Area,United States,New Hampshire,Claremont,operating,yes,no,0,,52,181,232,2,2,north_america,,https://www.arrowheadnh.com/index.php,https://openskimap.org/?obj=5257b4cce8eab0b22d3edd1f940e222c446cec6b,5257b4cce8eab0b22d3edd1f940e222c446cec6b,Polygon,43.360743,-72.331690,https://www.openstreetmap.org/way/1366702103 https://www.skimap.org/SkiAreas/view/2146
,Russia,Tver,,operating,no,yes,,15,59,157,216,,,europe,,,https://openskimap.org/?obj=526624f6-f43d-4bcd-8ace-d8cc80793454,526624f6-f43d-4bcd-8ace-d8cc80793454,Point,56.751660,36.032665,
,Germany,Bavaria,"Neuschönau;Waldhäuserwald",operating,yes,no,,,190,850,1040,2,2,europe,,,https://openskimap.org/?obj=526a395e-af7b-47a6-baf6-885e00597c6f,526a395e-af7b-47a6-baf6-885e00597c6f,Point,48.925504,13.461633,
,Germany,Schleswig-Holstein,"Bark;Buchholz (Forstgutsbez.)",operating,no,yes,,3,7,42,49,,,europe,,,https://openskimap.org/?obj=526a623c-fa41-4832-8790-f38e03621c3c,526a623c-fa41-4832-8790-f38e03621c3c,Point,53.928336,10.154691,
,Germany,Rhineland-Palatinate,"Auw bei Prüm;Gondenbrett;Olzheim;Roth bei Prüm",operating,no,yes,,10,50,648,698,,,europe,,,https://openskimap.org/?obj=5272c93e-c042-4138-a64d-c472c353178e,5272c93e-c042-4138-a64d-c472c353178e,Point,50.280372,6.396287,
Monesi di Triora,Italy,"Cuneo;Imperia",,operating,yes,no,11,,753,1379,2132,3,2,europe,,,https://openskimap.org/?obj=527ad59b4f2432e6a766e6be798a19989d53e8a7,527ad59b4f2432e6a766e6be798a19989d53e8a7,Point,44.071404,7.739598,https://www.openstreetmap.org/relation/3963368 https://www.skimap.org/SkiAreas/view/2441
,Finland,Northern Ostrobothnia,,operating,no,yes,,2,14,103,117,,,europe,,,https://openskimap.org/?obj=528494d2-a5ca-4b7b-8927-8b40bc582a83,528494d2-a5ca-4b7b-8927-8b40bc582a83,Point,64.101419,25.428689,
,Italy,"Belluno;Treviso",,operating,no,yes,,3,16,1021,1038,,,europe,,,https://openskimap.org/?obj=5285babf-4540-4a3d-b321-0663e7ac6d71,5285babf-4540-4a3d-b321-0663e7ac6d71,Point,46.062863,12.398888,
,Slovakia,Presov,,operating,no,yes,,6,110,236,346,,,europe,,,https://openskimap.org/?obj=5285fde4-6ac6-4974-a07d-2aee94e4c789,5285fde4-6ac6-4974-a07d-2aee94e4c789,Point,48.877442,21.556064,
"Stacja Narciarska Kotelnica Białczańska, Kotelnica Białczańska Ski Station",Poland,Lesser Poland Voivodeship,,operating,yes,yes,15,,236,704,940,10,3,europe,,https://bialkatatrzanska.pl/,https://openskimap.org/?obj=528969430ad690296728edfa05d7e7ecdecec28f,528969430ad690296728edfa05d7e7ecdecec28f,Polygon,49.379084,20.089032,https://www.openstreetmap.org/way/1158672529 https://www.skimap.org/SkiAreas/view/1867
Area Sciistica Pratospilla,Italy,"Massa-Carrara;Parma",,operating,yes,no,6,,314,1368,1682,3,2,europe,,https://www.pratospilla.pr.it,https://openskimap.org/?obj=528cfbd0e80a15ba3391d34fc961500e2cbb9293,528cfbd0e80a15ba3391d34fc961500e2cbb9293,Polygon,44.354191,10.100213,https://www.openstreetmap.org/way/334647443 https://www.skimap.org/SkiAreas/view/4449
,Germany,Bavaria,Oy-Mittelberg,operating,no,yes,,5,57,871,927,,,europe,,,https://openskimap.org/?obj=528d9215-fc0f-4088-8dea-503dc339661c,528d9215-fc0f-4088-8dea-503dc339661c,Point,47.631769,10.383880,
Iron Mountain (Silver Basin/Ski Sundown/Iron Mountain/Carson Ski Area),United States,California,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=528fe2a2737e8c13c4b66fb0c1f9542c304fa19a,528fe2a2737e8c13c4b66fb0c1f9542c304fa19a,Point,38.630550,-120.211802,https://www.skimap.org/SkiAreas/view/1028
,Finland,Pirkanmaa,Nokia,operating,no,yes,,2,27,123,150,,,europe,,,https://openskimap.org/?obj=529800d1-b946-4d8d-b270-c1a3e0857e6a,529800d1-b946-4d8d-b270-c1a3e0857e6a,Point,61.497707,23.539218,
